Calculating solvability percentage...

[Lower Bound, Upper Bound] | Solvable/Unsolvable/Intractable | Current seed | (Est. Confidence Interval: Continue/Re-eval)
[63.617, 73.643] | 274/123/4 | 400 | (7.903, 9.532)
[63.448, 73.474] | 274/124/4 | 401 | (7.901, 9.533)
[63.536, 73.541] | 275/124/4 | 402 | (7.885, 9.515)
[63.368, 73.373] | 275/125/4 | 403 | (7.883, 9.515)
[63.201, 73.206] | 275/126/4 | 404 | (7.880, 9.516)
[63.289, 73.274] | 276/126/4 | 405 | (7.864, 9.498)
[63.123, 73.107] | 276/127/4 | 406 | (7.862, 9.498)
[63.210, 73.175] | 277/127/4 | 407 | (7.846, 9.480)
[63.045, 73.010] | 277/128/4 | 408 | (7.844, 9.481)
[63.132, 73.078] | 278/128/4 | 409 | (7.828, 9.463)
[63.218, 73.145] | 279/128/4 | 410 | (7.813, 9.445)
[63.055, 72.981] | 279/129/4 | 411 | (7.810, 9.445)
[62.892, 72.817] | 279/130/4 | 412 | (7.808, 9.445)
[62.979, 72.885] | 280/130/4 | 413 | (7.793, 9.428)
[63.064, 72.952] | 281/130/4 | 414 | (7.778, 9.410)
[63.150, 73.019] | 282/130/4 | 415 | (7.763, 9.393)
[63.235, 73.085] | 283/130/4 | 416 | (7.748, 9.376)
[63.320, 73.152] | 284/130/4 | 417 | (7.733, 9.358)
[63.159, 72.990] | 284/131/4 | 418 | (7.730, 9.359)
[63.243, 73.056] | 285/131/4 | 419 | (7.715, 9.341)
[63.083, 72.895] | 285/132/4 | 420 | (7.713, 9.342)
[63.168, 72.962] | 286/132/4 | 421 | (7.698, 9.325)
[63.251, 73.027] | 287/132/4 | 422 | (7.684, 9.308)
[63.093, 73.093] | 287/132/5 | 423 | (7.910, 9.291)
[63.176, 73.158] | 288/132/5 | 424 | (7.895, 9.274)
[63.019, 72.999] | 288/133/5 | 425 | (7.892, 9.275)
[62.862, 72.840] | 288/134/5 | 426 | (7.889, 9.275)
[62.945, 72.906] | 289/134/5 | 427 | (7.874, 9.258)
[63.028, 72.970] | 290/134/5 | 428 | (7.859, 9.242)
[63.111, 73.035] | 291/134/5 | 429 | (7.844, 9.225)
[62.955, 72.878] | 291/135/5 | 430 | (7.841, 9.225)
[63.038, 72.943] | 292/135/5 | 431 | (7.826, 9.209)
[62.883, 72.786] | 292/136/5 | 432 | (7.824, 9.209)
[62.966, 72.851] | 293/136/5 | 433 | (7.809, 9.193)
[62.812, 72.696] | 293/137/5 | 434 | (7.806, 9.193)
[62.894, 72.760] | 294/137/5 | 435 | (7.792, 9.177)
[62.741, 72.606] | 294/138/5 | 436 | (7.789, 9.176)
[62.589, 72.452] | 294/139/5 | 437 | (7.785, 9.176)
[62.671, 72.516] | 295/139/5 | 438 | (7.771, 9.160)
[62.520, 72.363] | 295/140/5 | 439 | (7.768, 9.160)
[62.369, 72.211] | 295/141/5 | 440 | (7.765, 9.160)
[62.451, 72.276] | 296/141/5 | 441 | (7.751, 9.144)
[62.533, 72.340] | 297/141/5 | 442 | (7.737, 9.128)
[62.614, 72.404] | 298/141/5 | 443 | (7.723, 9.112)
[62.695, 72.468] | 299/141/5 | 444 | (7.709, 9.097)
[62.546, 72.317] | 299/142/5 | 445 | (7.706, 9.097)
[62.398, 72.167] | 299/143/5 | 446 | (7.703, 9.096)
[62.478, 72.230] | 300/143/5 | 447 | (7.689, 9.081)
[62.559, 72.294] | 301/143/5 | 448 | (7.675, 9.065)
[62.639, 72.357] | 302/143/5 | 449 | (7.661, 9.050)
[62.719, 72.420] | 303/143/5 | 450 | (7.648, 9.035)
[62.572, 72.271] | 303/144/5 | 451 | (7.645, 9.034)
[62.425, 72.123] | 303/145/5 | 452 | (7.642, 9.034)
[62.279, 71.975] | 303/146/5 | 453 | (7.639, 9.034)
[62.359, 72.039] | 304/146/5 | 454 | (7.625, 9.018)
[62.439, 72.102] | 305/146/5 | 455 | (7.612, 9.003)
[62.294, 71.955] | 305/147/5 | 456 | (7.609, 9.003)
[62.150, 71.809] | 305/148/5 | 457 | (7.606, 9.002)
[62.229, 71.872] | 306/148/5 | 458 | (7.592, 8.987)
[62.308, 71.935] | 307/148/5 | 459 | (7.579, 8.973)
[62.387, 71.997] | 308/148/5 | 460 | (7.566, 8.958)
[62.244, 71.852] | 308/149/5 | 461 | (7.563, 8.957)
[62.323, 71.915] | 309/149/5 | 462 | (7.550, 8.943)
[62.401, 71.977] | 310/149/5 | 463 | (7.537, 8.928)
[62.479, 72.039] | 311/149/5 | 464 | (7.524, 8.913)
[62.556, 72.101] | 312/149/5 | 465 | (7.511, 8.899)
[62.414, 71.957] | 312/150/5 | 466 | (7.508, 8.898)
[62.492, 72.018] | 313/150/5 | 467 | (7.495, 8.884)
[62.569, 72.080] | 314/150/5 | 468 | (7.482, 8.870)
[62.646, 72.141] | 315/150/5 | 469 | (7.470, 8.855)
[62.505, 71.998] | 315/151/5 | 470 | (7.467, 8.855)
[62.581, 72.059] | 316/151/5 | 471 | (7.454, 8.841)
[62.441, 71.917] | 316/152/5 | 472 | (7.451, 8.840)
[62.518, 71.978] | 317/152/5 | 473 | (7.439, 8.826)
[62.594, 72.039] | 318/152/5 | 474 | (7.426, 8.812)
[62.669, 72.099] | 319/152/5 | 475 | (7.414, 8.798)
[62.745, 72.159] | 320/152/5 | 476 | (7.401, 8.784)
[62.820, 72.219] | 321/152/5 | 477 | (7.389, 8.770)
[62.681, 72.079] | 321/153/5 | 478 | (7.386, 8.769)
[62.543, 71.939] | 321/154/5 | 479 | (7.383, 8.769)
[62.618, 71.999] | 322/154/5 | 480 | (7.371, 8.755)
[62.693, 72.058] | 323/154/5 | 481 | (7.359, 8.741)
[62.555, 71.919] | 323/155/5 | 482 | (7.356, 8.741)
[62.630, 71.979] | 324/155/5 | 483 | (7.344, 8.727)
[62.704, 72.038] | 325/155/5 | 484 | (7.332, 8.714)
[62.568, 71.900] | 325/156/5 | 485 | (7.329, 8.713)
[62.432, 71.762] | 325/157/5 | 486 | (7.327, 8.713)
[62.506, 71.822] | 326/157/5 | 487 | (7.315, 8.699)
[62.580, 71.881] | 327/157/5 | 488 | (7.303, 8.686)
[62.445, 71.744] | 327/158/5 | 489 | (7.300, 8.685)
[62.519, 71.803] | 328/158/5 | 490 | (7.288, 8.672)
[62.384, 71.667] | 328/159/5 | 491 | (7.285, 8.671)
[62.458, 71.726] | 329/159/5 | 492 | (7.274, 8.658)
[62.531, 71.785] | 330/159/5 | 493 | (7.262, 8.645)
[62.398, 71.650] | 330/160/5 | 494 | (7.259, 8.644)
[62.471, 71.708] | 331/160/5 | 495 | (7.247, 8.631)
[62.544, 71.767] | 332/160/5 | 496 | (7.236, 8.618)
[62.616, 71.825] | 333/160/5 | 497 | (7.224, 8.605)
[62.688, 71.883] | 334/160/5 | 498 | (7.213, 8.592)
[62.556, 71.749] | 334/161/5 | 499 | (7.210, 8.591)
[62.424, 71.615] | 334/162/5 | 500 | (7.207, 8.591)
[62.292, 71.482] | 334/163/5 | 501 | (7.205, 8.590)
[62.365, 71.540] | 335/163/5 | 502 | (7.193, 8.577)
[62.437, 71.598] | 336/163/5 | 503 | (7.182, 8.564)
[62.509, 71.656] | 337/163/5 | 504 | (7.171, 8.551)
[62.580, 71.713] | 338/163/5 | 505 | (7.159, 8.539)
[62.651, 71.771] | 339/163/5 | 506 | (7.148, 8.526)
[62.722, 71.828] | 340/163/5 | 507 | (7.137, 8.513)
[62.793, 71.884] | 341/163/5 | 508 | (7.126, 8.500)
[62.863, 71.941] | 342/163/5 | 509 | (7.114, 8.488)
[62.934, 71.997] | 343/163/5 | 510 | (7.103, 8.475)
[63.004, 72.053] | 344/163/5 | 511 | (7.092, 8.462)
[63.073, 72.109] | 345/163/5 | 512 | (7.081, 8.450)
[63.143, 72.165] | 346/163/5 | 513 | (7.070, 8.437)
[63.212, 72.220] | 347/163/5 | 514 | (7.059, 8.425)
[63.082, 72.090] | 347/164/5 | 515 | (7.057, 8.425)
[62.953, 71.960] | 347/165/5 | 516 | (7.055, 8.424)
[63.022, 72.015] | 348/165/5 | 517 | (7.044, 8.412)
[63.091, 72.070] | 349/165/5 | 518 | (7.033, 8.400)
[62.963, 71.941] | 349/166/5 | 519 | (7.031, 8.400)
[63.032, 71.996] | 350/166/5 | 520 | (7.020, 8.387)
[62.904, 71.867] | 350/167/5 | 521 | (7.018, 8.387)
[62.972, 71.922] | 351/167/5 | 522 | (7.007, 8.375)
[63.041, 71.977] | 352/167/5 | 523 | (6.996, 8.363)
[63.109, 72.032] | 353/167/5 | 524 | (6.985, 8.350)
[63.177, 72.087] | 354/167/5 | 525 | (6.975, 8.338)
[63.244, 72.141] | 355/167/5 | 526 | (6.964, 8.326)
[63.311, 72.195] | 356/167/5 | 527 | (6.954, 8.314)
[63.185, 72.068] | 356/168/5 | 528 | (6.952, 8.314)
[63.252, 72.122] | 357/168/5 | 529 | (6.941, 8.302)
[63.126, 72.176] | 357/168/6 | 530 | (7.122, 8.302)
[63.193, 72.229] | 358/168/6 | 531 | (7.111, 8.290)
[63.260, 72.283] | 359/168/6 | 532 | (7.101, 8.278)
[63.135, 72.156] | 359/169/6 | 533 | (7.098, 8.278)
[63.201, 72.209] | 360/169/6 | 534 | (7.088, 8.266)
[63.077, 72.084] | 360/170/6 | 535 | (7.085, 8.266)
[62.953, 71.958] | 360/171/6 | 536 | (7.083, 8.266)
[63.019, 72.011] | 361/171/6 | 537 | (7.072, 8.255)
[63.086, 72.065] | 362/171/6 | 538 | (7.062, 8.243)
[63.152, 72.118] | 363/171/6 | 539 | (7.051, 8.231)
[63.218, 72.171] | 364/171/6 | 540 | (7.041, 8.219)
[63.283, 72.223] | 365/171/6 | 541 | (7.030, 8.208)
[63.349, 72.276] | 366/171/6 | 542 | (7.020, 8.196)
[63.414, 72.328] | 367/171/6 | 543 | (7.009, 8.185)
[63.291, 72.204] | 367/172/6 | 544 | (7.007, 8.185)
[63.168, 72.080] | 367/173/6 | 545 | (7.005, 8.185)
[63.046, 71.957] | 367/174/6 | 546 | (7.002, 8.185)
[63.112, 72.009] | 368/174/6 | 547 | (6.992, 8.173)
[62.990, 71.887] | 368/175/6 | 548 | (6.990, 8.173)
[62.869, 71.764] | 368/176/6 | 549 | (6.987, 8.173)
[62.935, 71.817] | 369/176/6 | 550 | (6.977, 8.162)
[62.814, 71.695] | 369/177/6 | 551 | (6.975, 8.161)
[62.879, 71.747] | 370/177/6 | 552 | (6.965, 8.150)
[62.944, 71.800] | 371/177/6 | 553 | (6.955, 8.139)
[63.009, 71.852] | 372/177/6 | 554 | (6.945, 8.128)
[63.073, 71.904] | 373/177/6 | 555 | (6.935, 8.117)
[62.954, 71.783] | 373/178/6 | 556 | (6.932, 8.116)
[63.018, 71.835] | 374/178/6 | 557 | (6.922, 8.105)
[62.899, 71.714] | 374/179/6 | 558 | (6.920, 8.105)
[62.963, 71.766] | 375/179/6 | 559 | (6.910, 8.094)
[63.027, 71.818] | 376/179/6 | 560 | (6.900, 8.083)
[62.909, 71.698] | 376/180/6 | 561 | (6.898, 8.083)
[62.972, 71.749] | 377/180/6 | 562 | (6.888, 8.072)
[63.036, 71.801] | 378/180/6 | 563 | (6.878, 8.061)
[63.099, 71.852] | 379/180/6 | 564 | (6.868, 8.050)
[63.162, 71.903] | 380/180/6 | 565 | (6.859, 8.039)
[63.225, 71.954] | 381/180/6 | 566 | (6.849, 8.028)
[63.288, 72.004] | 382/180/6 | 567 | (6.839, 8.018)
[63.170, 71.886] | 382/181/6 | 568 | (6.837, 8.018)
[63.233, 71.936] | 383/181/6 | 569 | (6.827, 8.007)
[63.295, 71.987] | 384/181/6 | 570 | (6.818, 7.996)
[63.179, 71.869] | 384/182/6 | 571 | (6.816, 7.996)
[63.241, 71.919] | 385/182/6 | 572 | (6.806, 7.985)
[63.125, 71.802] | 385/183/6 | 573 | (6.804, 7.985)
[63.187, 71.852] | 386/183/6 | 574 | (6.795, 7.975)
[63.248, 71.902] | 387/183/6 | 575 | (6.785, 7.964)
[63.133, 71.952] | 387/183/7 | 576 | (6.952, 8.131)
[63.018, 71.835] | 387/184/7 | 577 | (6.950, 8.130)
[63.080, 71.885] | 388/184/7 | 578 | (6.940, 8.120)
[62.965, 71.769] | 388/185/7 | 579 | (6.937, 8.119)
[62.851, 71.653] | 388/186/7 | 580 | (6.935, 8.119)
[62.737, 71.537] | 388/187/7 | 581 | (6.933, 8.118)
[62.799, 71.587] | 389/187/7 | 582 | (6.923, 8.108)
[62.686, 71.472] | 389/188/7 | 583 | (6.920, 8.107)
[62.747, 71.522] | 390/188/7 | 584 | (6.911, 8.096)
[62.634, 71.408] | 390/189/7 | 585 | (6.908, 8.096)
[62.696, 71.458] | 391/189/7 | 586 | (6.899, 8.085)
[62.584, 71.344] | 391/190/7 | 587 | (6.897, 8.085)
[62.645, 71.393] | 392/190/7 | 588 | (6.887, 8.074)
[62.533, 71.280] | 392/191/7 | 589 | (6.885, 8.073)
[62.595, 71.330] | 393/191/7 | 590 | (6.875, 8.063)
[62.656, 71.379] | 394/191/7 | 591 | (6.866, 8.053)
[62.545, 71.266] | 394/192/7 | 592 | (6.863, 8.052)
[62.606, 71.316] | 395/192/7 | 593 | (6.854, 8.042)
[62.495, 71.203] | 395/193/7 | 594 | (6.852, 8.041)
[62.556, 71.253] | 396/193/7 | 595 | (6.842, 8.031)
[62.617, 71.302] | 397/193/7 | 596 | (6.833, 8.020)
[62.506, 71.190] | 397/194/7 | 597 | (6.831, 8.020)
[62.567, 71.239] | 398/194/7 | 598 | (6.822, 8.009)
[62.457, 71.128] | 398/195/7 | 599 | (6.819, 8.009)
[62.518, 71.177] | 399/195/7 | 600 | (6.810, 7.998)
[62.578, 71.226] | 400/195/7 | 601 | (6.801, 7.988)
[62.469, 71.115] | 400/196/7 | 602 | (6.799, 7.988)
[62.529, 71.164] | 401/196/7 | 603 | (6.790, 7.978)
[62.420, 71.054] | 401/197/7 | 604 | (6.787, 7.977)
[62.480, 71.102] | 402/197/7 | 605 | (6.778, 7.967)
[62.540, 71.151] | 403/197/7 | 606 | (6.769, 7.957)
[62.600, 71.200] | 404/197/7 | 607 | (6.760, 7.947)
[62.492, 71.090] | 404/198/7 | 608 | (6.758, 7.946)
[62.551, 71.139] | 405/198/7 | 609 | (6.749, 7.936)
[62.611, 71.187] | 406/198/7 | 610 | (6.740, 7.926)
[62.670, 71.235] | 407/198/7 | 611 | (6.731, 7.916)
[62.729, 71.283] | 408/198/7 | 612 | (6.722, 7.907)
[62.788, 71.331] | 409/198/7 | 613 | (6.714, 7.897)
[62.846, 71.379] | 410/198/7 | 614 | (6.705, 7.887)
[62.905, 71.426] | 411/198/7 | 615 | (6.696, 7.877)
[62.963, 71.474] | 412/198/7 | 616 | (6.687, 7.867)
[63.021, 71.521] | 413/198/7 | 617 | (6.679, 7.857)
[63.079, 71.568] | 414/198/7 | 618 | (6.670, 7.848)
[62.972, 71.460] | 414/199/7 | 619 | (6.668, 7.847)
[63.030, 71.507] | 415/199/7 | 620 | (6.659, 7.838)
[62.923, 71.399] | 415/200/7 | 621 | (6.657, 7.837)
[62.981, 71.446] | 416/200/7 | 622 | (6.648, 7.828)
[63.038, 71.493] | 417/200/7 | 623 | (6.640, 7.818)
[63.095, 71.539] | 418/200/7 | 624 | (6.631, 7.808)
[62.989, 71.432] | 418/201/7 | 625 | (6.629, 7.808)
[63.047, 71.479] | 419/201/7 | 626 | (6.621, 7.798)
[62.941, 71.371] | 419/202/7 | 627 | (6.618, 7.798)
[62.998, 71.418] | 420/202/7 | 628 | (6.610, 7.788)
[63.055, 71.465] | 421/202/7 | 629 | (6.602, 7.779)
[63.112, 71.511] | 422/202/7 | 630 | (6.593, 7.769)
[63.168, 71.557] | 423/202/7 | 631 | (6.585, 7.760)
[63.225, 71.603] | 424/202/7 | 632 | (6.576, 7.751)
[63.281, 71.649] | 425/202/7 | 633 | (6.568, 7.741)
[63.176, 71.543] | 425/203/7 | 634 | (6.566, 7.741)
[63.072, 71.437] | 425/204/7 | 635 | (6.564, 7.740)
[63.128, 71.483] | 426/204/7 | 636 | (6.556, 7.731)
[63.184, 71.529] | 427/204/7 | 637 | (6.547, 7.722)
[63.240, 71.574] | 428/204/7 | 638 | (6.539, 7.713)
[63.296, 71.620] | 429/204/7 | 639 | (6.531, 7.703)
[63.351, 71.665] | 430/204/7 | 640 | (6.523, 7.694)
[63.406, 71.710] | 431/204/7 | 641 | (6.514, 7.685)
[63.303, 71.605] | 431/205/7 | 642 | (6.513, 7.685)
[63.358, 71.650] | 432/205/7 | 643 | (6.504, 7.675)
[63.255, 71.546] | 432/206/7 | 644 | (6.502, 7.675)
[63.310, 71.591] | 433/206/7 | 645 | (6.494, 7.666)
[63.207, 71.487] | 433/207/7 | 646 | (6.492, 7.666)
[63.262, 71.532] | 434/207/7 | 647 | (6.484, 7.656)
[63.317, 71.577] | 435/207/7 | 648 | (6.476, 7.647)
[63.215, 71.473] | 435/208/7 | 649 | (6.474, 7.647)
[63.269, 71.518] | 436/208/7 | 650 | (6.466, 7.638)
[63.167, 71.415] | 436/209/7 | 651 | (6.465, 7.638)
[63.066, 71.312] | 436/210/7 | 652 | (6.463, 7.637)
[63.120, 71.356] | 437/210/7 | 653 | (6.455, 7.628)
[63.175, 71.401] | 438/210/7 | 654 | (6.447, 7.619)
[63.230, 71.446] | 439/210/7 | 655 | (6.439, 7.611)
[63.284, 71.490] | 440/210/7 | 656 | (6.431, 7.602)
[63.183, 71.388] | 440/211/7 | 657 | (6.429, 7.601)
[63.237, 71.432] | 441/211/7 | 658 | (6.421, 7.592)
[63.136, 71.330] | 441/212/7 | 659 | (6.419, 7.592)
[63.036, 71.375] | 441/212/8 | 660 | (6.565, 7.583)
[62.936, 71.273] | 441/213/8 | 661 | (6.563, 7.583)
[62.990, 71.318] | 442/213/8 | 662 | (6.555, 7.574)
[63.044, 71.362] | 443/213/8 | 663 | (6.547, 7.565)
[62.945, 71.261] | 443/214/8 | 664 | (6.545, 7.565)
[62.999, 71.305] | 444/214/8 | 665 | (6.537, 7.556)
[62.899, 71.204] | 444/215/8 | 666 | (6.535, 7.556)
[62.953, 71.248] | 445/215/8 | 667 | (6.527, 7.547)
[62.854, 71.148] | 445/216/8 | 668 | (6.525, 7.547)
[62.908, 71.192] | 446/216/8 | 669 | (6.517, 7.538)
[62.962, 71.236] | 447/216/8 | 670 | (6.509, 7.530)
[62.863, 71.136] | 447/217/8 | 671 | (6.507, 7.529)
[62.765, 71.036] | 447/218/8 | 672 | (6.505, 7.529)
[62.668, 70.937] | 447/219/8 | 673 | (6.503, 7.528)
[62.721, 70.981] | 448/219/8 | 674 | (6.495, 7.520)
[62.775, 71.025] | 449/219/8 | 675 | (6.487, 7.511)
[62.677, 70.926] | 449/220/8 | 676 | (6.485, 7.511)
[62.580, 70.827] | 449/221/8 | 677 | (6.483, 7.510)
[62.634, 70.871] | 450/221/8 | 678 | (6.475, 7.502)
[62.537, 70.773] | 450/222/8 | 679 | (6.473, 7.501)
[62.591, 70.817] | 451/222/8 | 680 | (6.465, 7.493)
[62.644, 70.860] | 452/222/8 | 681 | (6.458, 7.484)
[62.697, 70.904] | 453/222/8 | 682 | (6.450, 7.476)
[62.601, 70.806] | 453/223/8 | 683 | (6.448, 7.475)
[62.654, 70.850] | 454/223/8 | 684 | (6.441, 7.467)
[62.707, 70.893] | 455/223/8 | 685 | (6.433, 7.459)
[62.759, 70.937] | 456/223/8 | 686 | (6.425, 7.450)
[62.664, 70.839] | 456/224/8 | 687 | (6.423, 7.450)
[62.716, 70.883] | 457/224/8 | 688 | (6.416, 7.442)
[62.769, 70.926] | 458/224/8 | 689 | (6.408, 7.433)
[62.821, 70.969] | 459/224/8 | 690 | (6.401, 7.425)
[62.873, 71.012] | 460/224/8 | 691 | (6.393, 7.417)
[62.778, 70.915] | 460/225/8 | 692 | (6.391, 7.417)
[62.830, 70.958] | 461/225/8 | 693 | (6.384, 7.408)
[62.882, 71.001] | 462/225/8 | 694 | (6.377, 7.400)
[62.934, 71.043] | 463/225/8 | 695 | (6.369, 7.392)
[62.985, 71.086] | 464/225/8 | 696 | (6.362, 7.384)
[62.891, 70.990] | 464/226/8 | 697 | (6.360, 7.384)
[62.796, 70.894] | 464/227/8 | 698 | (6.358, 7.383)
[62.848, 70.936] | 465/227/8 | 699 | (6.351, 7.375)
[62.899, 70.979] | 466/227/8 | 700 | (6.343, 7.367)
[62.805, 70.883] | 466/228/8 | 701 | (6.341, 7.367)
[62.857, 70.926] | 467/228/8 | 702 | (6.334, 7.359)
[62.763, 70.831] | 467/229/8 | 703 | (6.332, 7.358)
[62.814, 70.873] | 468/229/8 | 704 | (6.325, 7.350)
[62.865, 70.915] | 469/229/8 | 705 | (6.318, 7.342)
[62.916, 70.957] | 470/229/8 | 706 | (6.311, 7.334)
[62.967, 70.999] | 471/229/8 | 707 | (6.303, 7.326)
[63.018, 71.041] | 472/229/8 | 708 | (6.296, 7.318)
[63.069, 71.083] | 473/229/8 | 709 | (6.289, 7.311)
[62.976, 70.988] | 473/230/8 | 710 | (6.287, 7.310)
[63.026, 71.030] | 474/230/8 | 711 | (6.280, 7.302)
[62.933, 70.936] | 474/231/8 | 712 | (6.278, 7.302)
[62.841, 70.842] | 474/232/8 | 713 | (6.276, 7.301)
[62.891, 70.884] | 475/232/8 | 714 | (6.269, 7.294)
[62.942, 70.925] | 476/232/8 | 715 | (6.262, 7.286)
[62.992, 70.967] | 477/232/8 | 716 | (6.255, 7.278)
[63.042, 71.008] | 478/232/8 | 717 | (6.248, 7.270)
[63.092, 71.049] | 479/232/8 | 718 | (6.241, 7.263)
[63.142, 71.091] | 480/232/8 | 719 | (6.234, 7.255)
[63.191, 71.132] | 481/232/8 | 720 | (6.227, 7.247)
[63.100, 71.038] | 481/233/8 | 721 | (6.225, 7.247)
[63.149, 71.079] | 482/233/8 | 722 | (6.218, 7.239)
[63.199, 71.120] | 483/233/8 | 723 | (6.211, 7.231)
[63.107, 71.028] | 483/234/8 | 724 | (6.210, 7.231)
[63.157, 71.068] | 484/234/8 | 725 | (6.203, 7.224)
[63.066, 70.976] | 484/235/8 | 726 | (6.201, 7.223)
[63.115, 71.017] | 485/235/8 | 727 | (6.194, 7.216)
[63.164, 71.057] | 486/235/8 | 728 | (6.187, 7.208)
[63.073, 70.965] | 486/236/8 | 729 | (6.185, 7.208)
[62.983, 70.874] | 486/237/8 | 730 | (6.184, 7.207)
[62.893, 70.782] | 486/238/8 | 731 | (6.182, 7.207)
[62.942, 70.823] | 487/238/8 | 732 | (6.175, 7.199)
[62.852, 70.732] | 487/239/8 | 733 | (6.173, 7.199)
[62.901, 70.772] | 488/239/8 | 734 | (6.167, 7.191)
[62.950, 70.813] | 489/239/8 | 735 | (6.160, 7.184)
[62.999, 70.853] | 490/239/8 | 736 | (6.153, 7.176)
[63.048, 70.894] | 491/239/8 | 737 | (6.146, 7.169)
[62.958, 70.803] | 491/240/8 | 738 | (6.145, 7.169)
[63.007, 70.843] | 492/240/8 | 739 | (6.138, 7.161)
[63.055, 70.884] | 493/240/8 | 740 | (6.131, 7.154)
[63.104, 70.924] | 494/240/8 | 741 | (6.125, 7.147)
[63.152, 70.964] | 495/240/8 | 742 | (6.118, 7.139)
[63.063, 70.874] | 495/241/8 | 743 | (6.116, 7.139)
[63.111, 70.914] | 496/241/8 | 744 | (6.110, 7.131)
[63.159, 70.953] | 497/241/8 | 745 | (6.103, 7.124)
[63.071, 70.864] | 497/242/8 | 746 | (6.101, 7.124)
[63.119, 70.903] | 498/242/8 | 747 | (6.095, 7.117)
[63.167, 70.943] | 499/242/8 | 748 | (6.088, 7.109)
[63.214, 70.983] | 500/242/8 | 749 | (6.082, 7.102)
[63.126, 70.893] | 500/243/8 | 750 | (6.080, 7.102)
[63.174, 70.933] | 501/243/8 | 751 | (6.073, 7.094)
[63.221, 70.972] | 502/243/8 | 752 | (6.067, 7.087)
[63.269, 71.012] | 503/243/8 | 753 | (6.061, 7.080)
[63.316, 71.051] | 504/243/8 | 754 | (6.054, 7.073)
[63.363, 71.090] | 505/243/8 | 755 | (6.048, 7.066)
[63.410, 71.129] | 506/243/8 | 756 | (6.041, 7.058)
[63.323, 71.040] | 506/244/8 | 757 | (6.040, 7.058)
[63.235, 70.952] | 506/245/8 | 758 | (6.038, 7.058)
[63.148, 70.863] | 506/246/8 | 759 | (6.036, 7.058)
[63.061, 70.775] | 506/247/8 | 760 | (6.035, 7.057)
[63.108, 70.814] | 507/247/8 | 761 | (6.028, 7.050)
[63.022, 70.727] | 507/248/8 | 762 | (6.027, 7.050)
[63.069, 70.766] | 508/248/8 | 763 | (6.020, 7.043)
[63.116, 70.805] | 509/248/8 | 764 | (6.014, 7.036)
[63.030, 70.717] | 509/249/8 | 765 | (6.012, 7.035)
[63.076, 70.756] | 510/249/8 | 766 | (6.006, 7.028)
[62.990, 70.669] | 510/250/8 | 767 | (6.004, 7.028)
[63.037, 70.708] | 511/250/8 | 768 | (5.998, 7.021)
[62.952, 70.621] | 511/251/8 | 769 | (5.996, 7.021)
[62.866, 70.534] | 511/252/8 | 770 | (5.995, 7.020)
[62.913, 70.573] | 512/252/8 | 771 | (5.989, 7.013)
[62.959, 70.612] | 513/252/8 | 772 | (5.982, 7.006)
[62.874, 70.526] | 513/253/8 | 773 | (5.981, 7.006)
[62.789, 70.440] | 513/254/8 | 774 | (5.979, 7.005)
[62.836, 70.479] | 514/254/8 | 775 | (5.973, 6.999)
[62.883, 70.517] | 515/254/8 | 776 | (5.967, 6.992)
[62.798, 70.432] | 515/255/8 | 777 | (5.965, 6.991)
[62.714, 70.470] | 515/255/9 | 778 | (6.089, 6.991)
[62.760, 70.509] | 516/255/9 | 779 | (6.083, 6.984)
[62.807, 70.548] | 517/255/9 | 780 | (6.076, 6.977)
[62.853, 70.586] | 518/255/9 | 781 | (6.070, 6.970)
[62.769, 70.501] | 518/256/9 | 782 | (6.068, 6.970)
[62.815, 70.539] | 519/256/9 | 783 | (6.062, 6.963)
[62.861, 70.577] | 520/256/9 | 784 | (6.056, 6.956)
[62.907, 70.616] | 521/256/9 | 785 | (6.050, 6.950)
[62.953, 70.654] | 522/256/9 | 786 | (6.044, 6.943)
[62.999, 70.692] | 523/256/9 | 787 | (6.037, 6.936)
[62.915, 70.607] | 523/257/9 | 788 | (6.036, 6.936)
[62.961, 70.645] | 524/257/9 | 789 | (6.029, 6.929)
[63.006, 70.683] | 525/257/9 | 790 | (6.023, 6.922)
[62.923, 70.598] | 525/258/9 | 791 | (6.022, 6.922)
[62.840, 70.514] | 525/259/9 | 792 | (6.020, 6.922)
[62.757, 70.430] | 525/260/9 | 793 | (6.018, 6.921)
[62.803, 70.468] | 526/260/9 | 794 | (6.012, 6.914)
[62.848, 70.506] | 527/260/9 | 795 | (6.006, 6.908)
[62.894, 70.544] | 528/260/9 | 796 | (6.000, 6.901)
[62.939, 70.581] | 529/260/9 | 797 | (5.994, 6.895)
[62.856, 70.498] | 529/261/9 | 798 | (5.992, 6.894)
[62.774, 70.414] | 529/262/9 | 799 | (5.990, 6.894)
[62.819, 70.452] | 530/262/9 | 800 | (5.984, 6.887)
[62.738, 70.368] | 530/263/9 | 801 | (5.983, 6.887)
[62.783, 70.406] | 531/263/9 | 802 | (5.977, 6.880)
[62.701, 70.323] | 531/264/9 | 803 | (5.975, 6.880)
[62.746, 70.361] | 532/264/9 | 804 | (5.969, 6.873)
[62.791, 70.398] | 533/264/9 | 805 | (5.963, 6.867)
[62.836, 70.436] | 534/264/9 | 806 | (5.957, 6.860)
[62.881, 70.473] | 535/264/9 | 807 | (5.951, 6.854)
[62.925, 70.510] | 536/264/9 | 808 | (5.945, 6.847)
